,userId,movieId,rating,timestamp,Train,ones
651,6,218,2.0,845553994,1,1
652,6,219,3.0,845556131,1,1
653,6,222,4.0,845554024,1,1
654,6,224,3.0,845553794,1,1
655,6,225,4.0,845553381,1,1
656,6,230,5.0,845553966,1,1
657,6,231,3.0,845553174,1,1
658,6,234,2.0,845554176,1,1
659,6,236,4.0,845553559,1,1
660,6,237,4.0,845553875,1,1
661,6,239,3.0,845554987,1,1
662,6,240,3.0,845555571,1,1
663,6,243,3.0,845555588,1,1
664,6,248,5.0,845554263,1,1
665,6,250,4.0,845555588,1,1
666,6,251,3.0,845556257,1,1
667,6,252,4.0,845553619,1,1
668,6,253,3.0,845553283,1,1
669,6,254,3.0,845555655,1,1
670,6,256,3.0,845553726,1,1
671,6,257,5.0,845554176,1,1
672,6,258,3.0,845555172,1,1
673,6,261,4.0,845553695,1,1
674,6,262,5.0,845554551,1,1
675,6,265,3.0,845553726,1,1
676,6,266,3.0,845553457,1,1
677,6,267,3.0,845554376,1,1
678,6,270,3.0,845555172,1,1
679,6,271,4.0,845555249,1,1
680,6,273,3.0,845553875,1,1
681,6,274,4.0,845555151,1,1
682,6,276,4.0,845553907,1,1
683,6,277,5.0,845553844,1,1
684,6,279,3.0,845555436,1,1
685,6,281,4.0,845554320,1,1
686,6,282,3.0,845553522,1,1
687,6,288,2.0,845553283,1,1
688,6,289,3.0,845554455,1,1
689,6,291,3.0,845555571,1,1
690,6,292,4.0,845553253,1,1
691,6,293,3.0,845553660,1,1
692,6,296,2.0,845553110,1,1
693,6,302,3.0,845555436,1,1
694,6,303,3.0,845554099,1,1
695,6,304,4.0,845555546,1,1
696,6,310,3.0,845556119,1,1
697,6,312,1.0,845555151,1,1
698,6,313,3.0,845555546,1,1
699,6,314,5.0,845554603,1,1
700,6,315,4.0,845553522,1,1
701,6,316,5.0,845553174,1,1
702,6,317,4.0,845553457,1,1
703,6,318,5.0,845553200,1,1
704,6,327,1.0,845554062,1,1
705,6,329,4.0,845553200,1,1
706,6,330,3.0,845555071,1,1
707,6,332,3.0,845555046,1,1
708,6,333,5.0,845553757,1,1
709,6,336,3.0,845556223,1,1
710,6,337,5.0,845553586,1,1
711,6,339,4.0,845553253,1,1
712,6,340,4.0,845555265,1,1
713,6,342,3.0,845553938,1,1
714,6,343,3.0,845555172,1,1
715,6,344,3.0,845553146,1,1
716,6,347,3.0,845555300,1,1
717,6,348,3.0,845553938,1,1
718,6,349,5.0,845553146,1,1
719,6,350,5.0,845553489,1,1
720,6,351,4.0,845554455,1,1
721,6,352,3.0,845555382,1,1
722,6,353,4.0,845553726,1,1
723,6,354,4.0,845555402,1,1
724,6,355,4.0,845553819,1,1
725,6,356,5.0,845553200,1,1
726,6,357,3.0,845553457,1,1
727,6,358,3.0,845555265,1,1
728,6,359,3.0,845556412,1,1
729,6,360,3.0,845555094,1,1
730,6,361,4.0,845554376,1,1
731,6,362,3.0,845553994,1,1
732,6,364,5.0,845553317,1,1
733,6,366,3.0,845554962,1,1
734,6,367,4.0,845553317,1,1
735,6,368,5.0,845553726,1,1
736,6,370,4.0,845553794,1,1
737,6,371,3.0,845554141,1,1
738,6,374,3.0,845554296,1,1
739,6,377,5.0,845553317,1,1
740,6,378,3.0,845554987,1,1
741,6,380,4.0,845553110,1,1
742,6,381,3.0,845553994,1,1
743,6,382,3.0,845554397,1,1
744,6,383,3.0,845554320,1,1
745,6,405,3.0,845554603,1,1
746,6,410,3.0,845553354,1,1
747,6,412,3.0,845554505,1,1
748,6,415,4.0,845554420,1,1
749,6,416,3.0,845554962,1,1
750,6,419,3.0,845554224,1,1
751,6,426,3.0,845554551,1,1
752,6,432,5.0,845553489,1,1
753,6,434,4.0,845553200,1,1
